run_accession,fastq_ftp,fastq_bytes,fastq_md5,submitted_ftp,submitted_bytes,submitted_md5,sra_ftp,sra_bytes,sra_md5
ERR2351874,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351874/ERR2351874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351874/ERR2351874_2.fastq.gz,73844050;83695556,43f669462b430b61ad5cc243788f56eb;82b50f29a95fa879598ab68b845a04c6,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351874/25056_6#29.cram,123525037,6be01f91e3d3c992933df265da08e17a,,,
ERR2351875,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351875/ERR2351875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351875/ERR2351875_2.fastq.gz,87767138;101081863,21de9e0b749e47664df10be8ad936656;c6b0d5df7518d11c99cbdb192bb97b95,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351875/25056_6#30.cram,134561681,cc63f3577afc9117128e8dd4b3f03cb9,,,
ERR2351876,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351876/ERR2351876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351876/ERR2351876_2.fastq.gz,57351561;63929993,f577c7af5118ef13b91c6da889596f69;3a6733e3c1d5faf4d8fd7a84f5b62e35,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351876/25056_6#31.cram,94864651,51c12583168f101471a2a17a2f868cb4,,,
ERR2351877,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351877/ERR2351877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351877/ERR2351877_2.fastq.gz,76104905;86376008,e6a121c6114c8892fd9e08122b232ec8;551ef012343630392980b276dd17ba0a,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351877/25056_6#32.cram,113790127,a45b8854d651bdee9cab9810c8becb3a,,,
ERR2351878,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351878/ERR2351878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351878/ERR2351878_2.fastq.gz,79925170;90701646,b6692aa12d9b62d451ba476070dc3014;7c917da2457e2eef9722cffc9f77ef00,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351878/25056_6#33.cram,120434781,6ae01baa325dbaab5d287b7bdf9efcd8,,,
ERR2351879,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351879/ERR2351879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351879/ERR2351879_2.fastq.gz,58145098;64745520,e9b3197f2fa057f6c7b6feaf36603aea;3de0a40c3632e56c5d624f61ce042a6b,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351879/25056_6#34.cram,96803058,7691b5f8b5062b2cc122f7c025515213,,,
ERR2351880,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351880/ERR2351880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351880/ERR2351880_2.fastq.gz,87150152;100505737,67396248c6df1cf2b45e306e0f6d89f9;a4d2d8b179af135bace4bcf9ca4d6b6c,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351880/25056_6#35.cram,128559615,f74f1cd5599bbfa2e9df5ed6c199ae47,,,
ERR2351881,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351881/ERR2351881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351881/ERR2351881_2.fastq.gz,46440592;51362100,45f2b2cc8622d0a8e813c5cb27833a6a;8fbecb85af969be4008419e8423aa570,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351881/25056_6#36.cram,78720217,8507e77487b20dd7ac6af0d1016e8972,,,
ERR2351882,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351882/ERR2351882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351882/ERR2351882_2.fastq.gz,87206300;96093216,4bbb03e0547c1255266f9e4f0c34c66f;1557babc62e4a50fec46fa14b926fd4f,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351882/25056_7#1.cram,137362028,3c7e96e7a26f8b06245fba748decc6b6,,,
ERR2351883,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351883/ERR2351883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351883/ERR2351883_2.fastq.gz,429952130;508175412,e1406801eaf9ee4e5f94e15dac81459b;24609499a1cefe1e039f7ae303d118b0,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351883/25056_7#2.cram,670156320,d81bbeb7f333700893665cadfa2f818c,,,
ERR2351884,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351884/ERR2351884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351884/ERR2351884_2.fastq.gz,79389340;86442793,88e5b5c04047956cda108502b08963d1;cda8c05601b33fe1fd502ccd663d27ed,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351884/25056_7#3.cram,132992811,02d132c9f55291e2b793ff380285c889,,,
ERR2351885,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351885/ERR2351885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351885/ERR2351885_2.fastq.gz,534252460;632756370,7b54cd7d10b20a929c781ca477284d3e;c0fdab87332d41fe66339897900afd9a,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351885/25056_7#4.cram,839673373,e22d9c1cd95131d04d69736fb7b874d6,,,
ERR2351886,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351886/ERR2351886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351886/ERR2351886_2.fastq.gz,76949803;84592417,22b10b426e5616d64b4d28c00ad0d12f;35c261e14c7fb3c454e7b85029124015,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351886/25056_7#5.cram,122009529,076ab28c150cc96df64f1eefdf7399c1,,,
ERR2351887,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351887/ERR2351887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351887/ERR2351887_2.fastq.gz,295005238;347998972,b919acec4863a2f1c218a2c107c74a50;ef2ab8a528460c3dc94503ed4ac28c07,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351887/25056_7#6.cram,464218996,f581eca376d2de335234f5d073cb2718,,,
ERR2351888,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351888/ERR2351888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351888/ERR2351888_2.fastq.gz,6135;6657,2260ce9cdb173746e0770be133fc6024;f5fdf3e821349d9df734fcd6356f20e2,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351888/25056_7#7.cram,21121,be073fdff98534e3c72c0f1dec6b5c6b,,,
ERR2351889,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351889/ERR2351889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351889/ERR2351889_2.fastq.gz,7830;7892,3bd4f2cf127ae95a34d5c418d6259b73;711c51bd4b6992a9ee9ce79740d29f4d,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351889/25056_7#8.cram,23787,9df2ccaa6657d549c5183372262c7838,,,
ERR2351890,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351890/ERR2351890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351890/ERR2351890_2.fastq.gz,102394681;113699197,4de7c11d2b10a2da28214ba8997a6f8a;48adb7469d0d87f29eb3789eea4b9395,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351890/25056_7#9.cram,157261265,df4fbf7ffd707feb453af1f775e656b5,,,
ERR2351891,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351891/ERR2351891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351891/ERR2351891_2.fastq.gz,5531;5645,a5c8dd7d136b7f1a98d2c58038c9548b;39f1be75cda1385726b29c84d2009316,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351891/25056_7#10.cram,18808,41cae97a6dc79d8d9816043926557b40,,,
ERR2351892,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351892/ERR2351892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351892/ERR2351892_2.fastq.gz,85259198;92938705,78bf706e49d76a1f5c5e016a5356196e;f25e02cbc9e5877b067aef1b7449d22a,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351892/25056_7#11.cram,139900335,2b16fced1254c30c9ea3bac7ef079c36,,,
ERR2351893,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351893/ERR2351893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351893/ERR2351893_2.fastq.gz,100305020;111352858,d18b5eae44a23490523d1e98495d3996;40fa6d3b4d638c0b8ffd218808cfa1aa,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351893/25056_7#12.cram,154569856,dcedec808d1f758f4146d586fef0a0bf,,,
ERR2351894,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351894/ERR2351894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351894/ERR2351894_2.fastq.gz,84804703;94306256,9e0d820deaa4d699eaf952b4765c422b;52835f23f5b1459a3759a0ec67037ed9,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351894/25056_7#13.cram,128129773,c22fd42bf3bd279507e9ef4e0cbbf813,,,
ERR2351895,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351895/ERR2351895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351895/ERR2351895_2.fastq.gz,60195373;65730276,7491ff7a5a4ac10cd14cb06d0a30a63f;f862c8c6ba2344e000e3ac2c6a5871bc,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351895/25056_7#14.cram,102889317,64e270b74fb7fd339e63e5b0f1f7be5b,,,
ERR2351896,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351896/ERR2351896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351896/ERR2351896_2.fastq.gz,75236471;82344033,b5d369ad4dd99992544efa0979ff08bb;42dfed9e38523525592d2a5bccab6ceb,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351896/25056_7#15.cram,123073288,1f04bafa47e4d197d21264ffdb61f8e7,,,
ERR2351897,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351897/ERR2351897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351897/ERR2351897_2.fastq.gz,79749011;87872596,1787f02ee931137188fbbf7b31802e26;24e2c0333e4a97327e98fd1752292442,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351897/25056_7#16.cram,126624819,965a480d1d7f0eae7ef04cf3985ee83c,,,
ERR2351898,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351898/ERR2351898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351898/ERR2351898_2.fastq.gz,86434906;95011775,c0c266da37a1ceea60e4948a925c73f1;d127b9638b3d27823850cc51b65586f7,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351898/25056_7#17.cram,138416908,74b44faade0662bffa86ed9b203cad5e,,,
ERR2351899,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351899/ERR2351899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351899/ERR2351899_2.fastq.gz,17109;19093,60eba21310b63e0e2d8244558360eeef;05e8f5c84690ddfe18df29208d2d3641,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351899/25056_7#18.cram,41745,9334d4164325484a377e25fc90936711,,,
ERR2351900,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351900/ERR2351900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351900/ERR2351900_2.fastq.gz,77248439;83315904,d28bff208b3851148731d48efb909fe0;bd8f3a70e2146479c6a9833e517abe03,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351900/25056_7#19.cram,130333656,de36f5363e0a035ce217ba22b8c5a752,,,
ERR2351901,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351901/ERR2351901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351901/ERR2351901_2.fastq.gz,107312671;120101327,9d6005bdf55da4af1df96efc2763eb56;6617fab95b7bec57262c68a62f3968f1,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351901/25056_7#20.cram,165210420,e06ae963a7ae738a05099a63e66513ae,,,
ERR2351902,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351902/ERR2351902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351902/ERR2351902_2.fastq.gz,83903511;92322809,4095e9a71868c58737f26ba7f9bfbe55;81237c4f3207aca4d23e45e94ce3a373,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351902/25056_7#21.cram,137142747,03641164c1a02183cfe5e3fa1addb372,,,
ERR2351903,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351903/ERR2351903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351903/ERR2351903_2.fastq.gz,145221846;170366755,71980c52b91d36a977db52d78701936b;37a20d1d8c9cd494e8beff6a5e940f08,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351903/25056_7#22.cram,219382620,1041550b39c97e98a8a8528535318430,,,
ERR2351904,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351904/ERR2351904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351904/ERR2351904_2.fastq.gz,97790558;109490878,7ec4d43656ad5daa38c7f51a2e49c144;bdd1ebf7a58124d4ad2963a339192744,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351904/25056_7#23.cram,149110832,dd374ae4293274d867839118e17b2a1a,,,
ERR2351905,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351905/ERR2351905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351905/ERR2351905_2.fastq.gz,68976063;75349352,585846b19d443e9cc172550895c80b39;d1cf38235794da8df25ed44f2cb1f322,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351905/25056_7#24.cram,111610242,84a6f4ee3b772e961da88d4562a34926,,,
ERR2351906,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351906/ERR2351906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351906/ERR2351906_2.fastq.gz,90304733;98880786,a238dabd7066d4eada67936997a6025d;4d777e5eb48dbe865552417b50d2c613,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351906/25056_7#25.cram,143282011,cac17743196e6ef85119baa34ef4cb1e,,,
ERR2351907,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351907/ERR2351907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351907/ERR2351907_2.fastq.gz,71213203;79356359,8ce155bb44a2dc70f05e5466f7bb3d85;16a7f77bd03b5c670affa8e998c5e88e,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351907/25056_7#26.cram,123549834,0c016c07fa0a617f1f326f0135fb7c04,,,
ERR2351908,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351908/ERR2351908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351908/ERR2351908_2.fastq.gz,74578304;80901021,19ffc7a72029b573f5b6dbd6190d5269;ea19cc3402f7e62daabec93a131b2b82,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351908/25056_7#27.cram,124851529,416c94b720c938c850302d1a46ecfb5d,,,
ERR2351909,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351909/ERR2351909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351909/ERR2351909_2.fastq.gz,36096;40253,e53af7d4757f6ab3d6728c899c9a278b;05bf4d2c13c90634a20f95b4f6c82ec7,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351909/25056_7#28.cram,69934,c00774b7b543733e431338fa7341ef24,,,
ERR2351910,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351910/ERR2351910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351910/ERR2351910_2.fastq.gz,1032908094;1234772615,42a8962669eaaa8fa7daa4fa43f858a4;3b347d44daff2c0ee71c1e6e681b1283,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351910/25056_7#29.cram,1612148586,cc0e578673fc97356c5563d497ddb05f,,,
ERR2351911,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351911/ERR2351911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351911/ERR2351911_2.fastq.gz,230941366;270252117,0fbe0982c5c20c11feaac3cb5dd170f2;85b4f59ac5edc4314fdc9304b40158fe,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351911/25056_7#30.cram,366221408,6aeafd213defa8fdff85e58d05a23f1e,,,
ERR2351912,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351912/ERR2351912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351912/ERR2351912_2.fastq.gz,92360933;103194194,a03b53014d5c73dc22ec30f1851f0cc0;f675594ea494b19d153ce32798ff6b37,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351912/25056_7#31.cram,142481478,bd39c01e4dc271580b3348e2fe03ad44,,,
ERR2351913,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351913/ERR2351913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351913/ERR2351913_2.fastq.gz,78003928;85667264,ebcb51bb5a6cc3540502471587d623d4;3a6eddcaacb08304d3743671a47b0b60,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351913/25056_7#32.cram,122458475,672c9285ff72e5454427466cd263c40a,,,
ERR2351914,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351914/ERR2351914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351914/ERR2351914_2.fastq.gz,33305;36062,e36cc7feccb30b9b38c20670e7a026c7;ddee6ac4a3e15299da56c58dbae69011,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351914/25056_7#33.cram,64388,434c2187a2fa86f8f68f465a5dbc4903,,,
ERR2351915,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351915/ERR2351915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351915/ERR2351915_2.fastq.gz,71564830;77922022,420a8a23ddd9a8911ceb3f2ebd7d03c3;5e87afe2eb33a9fb436a4a280b3998c2,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351915/25056_7#34.cram,116713205,80659675af2524e54992afdd45f33c32,,,
ERR2351916,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351916/ERR2351916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351916/ERR2351916_2.fastq.gz,130279752;147976326,a3d48b036c1afdd38b8150676359719e;892ecb50d3e7538760eecaf9b859f19a,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351916/25056_7#35.cram,199431808,cb587ff4b831a4866b14ddb87ced8051,,,
ERR2351917,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351917/ERR2351917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351917/ERR2351917_2.fastq.gz,73816288;79829711,330292ca7908c7c3dbdd919976596fb5;5cb5543570227b92256ad564969b1f2b,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351917/25056_7#36.cram,125231423,28e2368675af1e2fa08ec5790b57f33b,,,
ERR2351918,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351918/ERR2351918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351918/ERR2351918_2.fastq.gz,724420516;944489640,f3c922821a4082b35f62ff42456e3eaa;37d12f6cf9ee5c8c2cdda7a73a1fdd26,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351918/24981_1#1.cram,1229487067,59ddf790608bfeefca009f8630f6bdaa,,,
ERR2351919,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351919/ERR2351919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351919/ERR2351919_2.fastq.gz,733408135;942558385,afdb157d3be3d9bc3db489379644802e;bc6460ff14ad614cc288cf401b7062b7,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351919/24981_1#2.cram,1230332781,c401b2e4f7f6bfd8f7553ee7454f09c6,,,
ERR2351920,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351920/ERR2351920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351920/ERR2351920_2.fastq.gz,355342303;457314304,3edf8b69a1b1685017dabf43e9b61a24;cd31c2cc0213d2148467defe31300ae1,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351920/24981_1#3.cram,596635858,49d8b5ccc6da0bd459acb40518ca12fe,,,
ERR2351921,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351921/ERR2351921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2351921/ERR2351921_2.fastq.gz,284048688;360408253,603859f96a527ba88b6caa31c3951af0;e2a11e20719ebc416eeda9664b14b696,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351921/24981_1#4.cram,465829843,36c184b95428ce6fe3d42a6e0ffa8ab2,,,
ERR2351922,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351922/ERR2351922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/002/ERR2351922/ERR2351922_2.fastq.gz,173562086;210019082,ab941ef3b8c8ecb9a6a4d4dd3b7c87ab;ea5c2c7d9da542f2324c61577c953db3,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351922/24981_1#5.cram,269648456,83eddd309814d50fb71ff360f6ae3baf,,,
ERR2351923,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351923/ERR2351923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/003/ERR2351923/ERR2351923_2.fastq.gz,247485610;309387255,3f1b0df2f73bcbaed44808950d4c631a;27184be0fb17a11ab3ff7e766c5a208f,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351923/24981_1#6.cram,407767318,fc54665260ed5e4dcf8b6a8c00445e11,,,
ERR2351924,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351924/ERR2351924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/004/ERR2351924/ERR2351924_2.fastq.gz,518597371;659422753,c766551a0979610957169671c3f91f55;a6467efbd1a8971c040ed1d4341a0dd5,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351924/24981_1#7.cram,870634027,a0642f225340aa189c4733c8b1e52966,,,
ERR2351925,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351925/ERR2351925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/005/ERR2351925/ERR2351925_2.fastq.gz,480508100;618569577,d700bd97d428866aa800b74eb800d081;3855f4257e020c7c133306df534a2dd8,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351925/24981_1#8.cram,807203958,f49f05e01fc778cfdc4fa46042bd8840,,,
ERR2351926,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351926/ERR2351926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2351926/ERR2351926_2.fastq.gz,677072027;874340066,9d99d990f08d1bfb9e773832fbf93f1f;cfe72578a40baabb57c0bc1de8305d03,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351926/24981_1#9.cram,1143254240,fcf7a144d02d19c77a87d383998b1dc0,,,
ERR2351927,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351927/ERR2351927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/007/ERR2351927/ERR2351927_2.fastq.gz,177499626;218895578,eb32ef3faa22506778b75830f2633553;8eefe1f3203296b90fcb9166baf497fd,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351927/24981_1#10.cram,284007224,ca14e3342ab372f6ff80e27d3521ca75,,,
ERR2351928,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351928/ERR2351928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2351928/ERR2351928_2.fastq.gz,209230497;263865838,318605924c5e0c31e4543a6742c634a6;7dd9445b25d90145932c42d97b5b5c22,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351928/24981_1#11.cram,337405508,f310419003952db681f8896cc882472d,,,
ERR2351929,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351929/ERR2351929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2351929/ERR2351929_2.fastq.gz,159466487;197955308,e1c91c471d8298bdc9a14fe2c864686e;38d6569b3366a60741bb619b3283a5bd,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351929/24981_1#12.cram,253073894,12af6cb520c74e15569a3beab5d17cf1,,,
ERR2351930,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351930/ERR2351930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2351930/ERR2351930_2.fastq.gz,45230475;51846123,f08462b9b9260e951c0d58404faa5b8d;6c9e19d37df63e16b4517b350888d9ea,ftp.sra.ebi.ac.uk/vol1/run/ERR235/ERR2351930/24981_1#13.cram,79812877,b691243af68afe4e1827ea31d1ef8e24,,,
